ijkID	vragenReeks	vraag1	vraag2	vraag3	vraag4	vraag5	vraag6	vraag7	vraag8	vraag9	vraag10	vraag11	vraag12	vraag13	vraag14	vraag15	vraag16	vraag17	vraag18	vraag19	vraag20	vraag21	vraag22	vraag23	vraag24	vraag25	vraag26	vraag27	vraag28	vraag29	vraag30
28122	3	D	B	B	B	X	B	A	D	A	D	A	A	D	A	D	B	D	A	C	X	A	X	D	C	X	A	B	A	A	C
28095	2	D	B	B	B	C	X	A	D	A	D	X	X	B	X	D	A	D	X	X	X	X	X	X	D	X	B	X	C	X	X
27947	1	D	B	B	B	X	B	A	D	D	D	X	A	D	X	D	B	C	A	C	B	B	X	X	X	D	X	D	X	A	X
27862	1	D	B	B	B	C	B	A	B	A	D	A	C	D	X	D	C	C	A	X	X	A	X	D	B	X	A	D	C	X	A
28093	1	D	B	B	B	A	B	A	D	A	D	A	A	D	A	D	X	D	D	C	D	A	X	X	X	D	A	X	C	A	C
27948	3	X	B	B	B	C	B	A	C	A	D	A	A	D	X	D	X	D	X	X	D	B	B	D	C	X	B	D	C	X	A
27982	3	A	B	B	B	C	B	A	A	A	D	X	A	D	X	X	A	C	A	X	A	A	B	D	X	X	D	D	C	X	A
28069	2	A	X	B	B	A	B	A	X	C	D	A	X	D	X	X	X	C	A	A	X	A	X	B	C	X	A	C	B	B	X
27645	3	D	B	B	B	C	B	A	A	A	D	A	C	A	X	X	A	D	A	B	X	B	X	X	X	A	A	D	B	C	D
27736	2	D	B	B	A	C	D	A	D	A	D	C	A	D	X	X	A	A	A	X	X	X	X	D	D	D	B	D	X	A	X
28113	4	X	D	B	B	D	C	A	X	C	X	A	X	X	X	X	X	X	X	X	X	X	X	X	X	D	X	X	A	B	X
28005	2	A	B	B	B	C	B	A	X	A	D	A	A	D	X	X	B	B	A	X	X	C	X	X	X	D	X	X	X	X	X
27835	3	D	B	B	B	C	B	A	D	A	D	A	A	D	A	D	B	D	A	C	X	A	C	D	C	D	B	D	C	A	A
28127	3	D	B	B	X	C	B	A	D	A	D	X	A	X	B	X	B	D	A	B	X	A	X	B	X	D	X	D	D	B	X
28049	3	D	B	B	B	D	B	A	A	A	D	B	A	D	C	X	B	C	X	C	X	X	X	X	B	D	A	X	C	X	A
27973	4	D	B	B	B	C	B	A	X	A	D	A	X	X	B	X	C	X	D	X	B	A	X	D	X	D	A	D	B	A	X
27655	4	D	X	B	B	A	B	X	D	A	D	X	C	X	C	D	A	D	A	B	X	X	X	B	A	D	B	X	X	D	X
27710	1	D	A	B	B	B	B	A	X	A	D	A	X	D	A	B	A	D	A	X	X	X	X	X	D	A	B	C	C	A	A
27749	1	D	B	B	B	C	B	A	C	A	D	A	A	D	C	A	A	D	D	C	D	C	X	D	D	D	B	D	C	A	X
27759	2	D	X	C	X	A	A	A	X	C	A	B	B	X	C	X	A	X	A	A	X	X	X	X	X	A	X	X	D	X	C
27873	2	A	A	B	C	X	B	D	B	A	X	X	X	B	A	X	B	D	A	C	X	A	C	D	X	D	B	X	C	A	A
27704	4	A	B	B	B	C	B	A	B	C	D	A	A	D	X	D	C	C	A	X	X	A	X	D	X	D	D	D	D	C	A
27974	3	D	B	B	B	C	B	A	X	A	D	A	A	D	C	D	B	D	A	C	X	X	X	X	D	D	X	X	C	A	A
27673	3	D	B	B	B	C	B	A	D	A	A	A	A	D	X	C	A	A	A	C	X	X	X	D	C	D	X	B	D	A	X
27972	3	A	B	B	B	D	B	A	X	A	D	A	A	D	A	X	A	A	A	C	X	A	X	D	C	X	A	D	C	A	A
28023	1	B	A	B	D	C	D	A	X	A	A	C	A	X	B	B	D	B	X	C	X	B	X	C	B	X	B	X	A	A	C
27978	1	D	B	B	B	C	B	A	B	C	D	C	A	D	A	X	A	C	A	C	X	D	X	A	C	D	A	D	C	A	X
27599	2	D	X	B	X	B	B	A	D	D	D	C	X	D	X	X	A	X	X	X	X	A	X	X	X	X	A	X	C	X	X
27852	4	X	B	B	B	B	B	A	B	A	D	X	A	D	X	C	X	X	D	B	X	C	X	D	B	X	A	D	A	D	A
27930	2	X	B	B	B	C	B	A	A	A	D	X	C	D	B	X	A	X	A	X	X	A	X	D	X	X	X	D	A	X	A
27719	2	D	B	B	B	C	B	A	D	A	D	A	A	D	X	X	A	C	X	C	X	A	X	D	B	D	B	X	C	A	A
27694	4	X	X	B	X	D	X	A	B	C	D	B	X	X	A	D	A	X	C	B	X	A	X	X	B	X	X	X	C	A	X
27621	1	D	A	B	B	D	B	A	D	C	D	A	A	D	A	B	B	D	A	C	D	A	B	D	B	D	B	D	C	A	A
28062	4	D	B	B	B	C	B	A	B	D	D	A	A	D	X	X	B	X	X	X	X	X	X	X	X	X	B	X	B	A	C
28078	1	D	B	B	B	A	B	A	D	A	D	B	A	D	X	X	B	D	A	C	X	B	X	C	B	X	X	D	C	X	X
27956	3	D	B	B	B	C	B	A	D	A	D	C	A	D	A	X	B	D	A	C	X	A	C	D	C	X	A	B	D	B	C
27509	1	D	C	X	A	X	B	C	X	A	D	A	A	X	X	X	B	D	A	D	X	B	X	X	C	D	A	X	D	A	X
27911	2	D	B	B	B	D	B	A	D	B	D	X	A	D	C	X	X	A	A	C	X	A	B	X	D	X	X	D	C	X	X
27787	3	D	B	B	B	C	B	A	D	A	D	X	A	B	A	X	A	D	A	C	X	C	X	D	A	X	B	X	C	A	A
28129	4	D	B	B	B	A	B	A	D	A	D	X	C	A	B	X	X	A	A	C	X	A	X	D	X	D	A	X	C	X	X
28115	3	X	B	B	B	D	B	A	D	A	D	X	C	X	A	X	X	X	A	C	X	A	X	X	X	X	B	D	D	A	X
27571	1	D	B	B	B	C	B	A	B	A	D	X	X	B	A	X	B	D	A	C	X	X	X	D	X	D	X	D	X	B	A
27983	4	A	B	B	A	X	B	A	A	A	D	B	A	D	B	D	X	C	X	X	X	A	X	D	C	D	C	X	C	A	A
28034	3	D	B	B	B	C	B	A	D	A	D	X	A	D	D	D	A	D	A	C	X	A	B	C	X	D	D	D	C	A	A
27696	4	D	B	B	B	D	D	A	A	A	X	B	A	D	B	C	X	X	A	X	X	A	X	X	X	C	X	X	D	C	A
28125	4	A	B	B	B	C	B	A	D	A	D	A	A	D	X	D	B	C	A	A	D	B	X	X	B	D	X	D	X	X	A
27708	3	D	B	B	B	C	B	A	X	A	X	X	D	X	X	D	A	C	D	X	X	A	X	D	B	D	X	D	A	B	X
28076	2	D	X	B	B	A	B	A	D	A	D	B	A	D	X	X	A	D	A	X	X	B	X	C	B	X	X	D	A	A	X
28033	4	D	B	B	X	C	B	A	C	A	D	A	A	D	A	D	B	D	A	C	X	B	B	D	X	D	A	D	C	A	A
27951	4	A	B	B	B	C	B	A	X	C	A	A	A	X	X	X	A	X	D	X	X	A	B	D	D	D	A	X	A	X	X
27986	3	D	B	B	B	X	B	A	D	C	D	B	A	D	A	D	B	A	A	C	B	X	X	D	D	X	C	D	C	A	C
27790	4	D	B	B	B	C	B	A	D	A	D	A	A	X	A	D	B	D	A	C	X	A	X	D	C	D	A	D	C	A	A
27746	1	D	X	B	B	B	B	A	B	A	A	A	C	X	B	X	C	X	X	B	X	C	X	D	X	X	C	C	A	B	X
27807	4	A	B	B	B	C	C	B	B	C	B	X	C	D	X	X	D	C	A	C	X	X	X	D	X	X	D	C	X	A	X
27523	2	D	B	B	B	C	B	A	D	A	D	A	A	D	A	D	X	C	A	C	D	B	X	D	X	D	B	D	C	A	A
28028	3	A	B	B	B	C	B	A	D	A	D	X	A	D	A	A	C	C	C	B	C	A	X	B	C	B	X	D	A	A	X
28117	4	D	B	B	B	B	B	A	D	A	D	A	A	D	A	D	B	A	A	C	X	A	B	D	C	X	A	B	A	A	A
27634	3	D	B	B	A	C	B	A	A	A	D	X	A	B	C	A	A	A	D	C	X	A	B	D	D	C	B	D	A	D	A
27965	3	D	B	B	B	C	B	A	D	A	C	A	X	D	A	X	D	B	A	C	D	X	X	D	B	D	B	X	C	A	A
27600	1	D	B	B	A	C	B	A	D	B	D	A	X	D	C	X	A	X	A	C	X	A	X	X	X	X	X	A	C	X	C
27598	1	D	B	B	B	C	B	A	D	A	D	X	A	D	X	X	A	C	A	C	D	A	X	D	C	D	D	B	C	A	A
28000	2	D	B	B	B	C	C	A	D	A	D	A	A	D	A	B	B	X	A	X	X	A	X	X	C	A	B	X	C	A	C
28056	4	D	B	B	A	X	X	A	D	A	D	D	X	X	A	D	B	A	A	C	X	B	B	X	B	A	X	D	C	A	A
27593	2	D	B	B	B	C	B	A	D	A	D	A	A	D	B	C	X	A	X	C	X	X	X	X	X	X	B	D	C	C	X
27941	2	D	B	B	B	C	B	A	D	A	D	A	A	D	X	X	A	A	X	C	X	A	X	D	C	C	B	X	A	X	X
27765	3	X	B	B	B	C	B	A	X	A	D	A	A	X	A	X	X	A	A	C	X	A	X	X	C	X	B	C	C	A	A
27713	2	A	X	B	B	X	X	A	D	A	D	A	A	D	A	D	B	D	A	C	X	B	X	X	X	X	B	D	C	A	X
28141	4	X	B	B	B	C	B	A	D	A	D	A	A	X	A	D	B	D	A	C	X	A	X	X	C	X	A	X	C	A	A
28055	3	D	B	B	A	D	B	A	C	A	D	A	A	X	A	D	A	D	A	A	X	A	X	X	C	X	X	C	C	A	A
27698	3	D	B	B	B	A	B	A	X	A	D	X	B	D	A	X	D	A	A	X	X	X	X	X	X	X	X	X	B	X	C
27923	2	A	B	B	B	C	X	A	D	A	D	A	C	D	A	X	A	C	A	X	X	B	X	D	X	D	X	A	C	A	X
27999	1	D	C	C	B	A	A	C	C	C	D	A	A	C	D	B	A	A	A	C	C	A	D	C	C	D	B	B	A	B	A
27674	4	D	A	B	B	C	C	B	D	A	C	A	D	D	X	D	A	B	A	C	X	D	C	A	A	D	D	X	A	B	X
27987	1	A	X	B	B	D	B	A	X	A	D	A	X	X	X	X	X	C	A	X	X	B	X	X	C	D	B	D	X	B	X
27967	4	D	X	B	B	A	B	A	B	A	X	A	X	B	B	D	A	C	A	X	X	A	X	A	C	D	B	D	C	A	X
28067	3	A	B	B	B	C	B	A	D	A	D	A	A	D	A	D	B	D	A	C	D	B	B	D	D	D	B	D	C	A	A
27851	4	X	B	B	B	X	B	A	X	A	D	X	A	X	C	D	B	A	A	C	A	A	X	D	X	D	X	D	C	A	A
27989	2	D	B	B	B	C	B	A	D	A	D	A	A	D	A	X	B	A	A	C	D	C	X	D	C	D	B	D	C	A	A
28037	1	D	X	B	X	D	C	A	D	A	D	A	C	B	B	D	X	A	A	A	X	X	X	X	C	C	X	C	B	A	X
27943	1	D	B	B	B	D	B	B	B	C	B	X	B	A	X	X	C	C	D	B	D	B	X	A	B	C	D	X	C	D	X
27876	1	D	B	B	A	X	B	A	D	A	D	A	A	D	X	X	B	A	A	C	X	A	X	D	X	D	B	X	C	X	C
27774	3	D	X	B	B	C	B	B	X	D	D	A	D	X	B	D	A	B	A	C	X	A	X	B	X	A	D	X	C	D	X
27533	1	D	B	B	B	C	B	A	D	A	D	A	A	D	A	X	B	C	A	B	X	D	X	D	B	X	D	D	C	A	A
27819	4	D	B	B	B	D	B	X	X	A	D	A	A	X	A	X	B	X	A	C	X	B	X	D	C	X	B	D	C	B	X
28025	1	C	B	C	A	D	X	A	B	C	D	A	X	X	X	B	C	A	X	X	X	C	X	D	X	B	X	C	A	X	B
27569	2	A	X	B	B	A	X	A	X	A	X	A	A	X	C	D	A	A	A	C	X	B	X	X	X	D	B	X	A	B	A
28096	1	X	B	B	B	X	B	B	D	C	D	A	A	D	A	D	X	A	A	C	X	A	B	D	C	D	B	D	A	A	A
28039	4	D	X	A	D	A	B	A	A	A	X	D	A	B	B	A	C	X	A	A	X	A	X	C	C	D	D	C	D	A	C
27860	3	X	D	B	B	D	A	B	A	D	X	A	X	D	X	X	X	A	B	D	X	C	X	A	X	X	B	C	A	A	A
27614	2	D	B	B	B	C	B	A	D	A	D	A	A	D	A	D	A	A	A	B	B	A	B	D	C	D	B	B	C	A	A
27931	1	D	B	B	A	C	B	A	D	A	D	A	A	D	A	D	D	D	A	C	X	A	B	D	C	D	B	B	C	A	B
27632	1	D	X	B	B	D	D	A	B	X	A	X	A	X	A	C	B	B	A	X	X	B	X	A	X	D	D	D	D	B	X
27945	2	D	B	B	B	C	B	B	A	A	D	X	A	D	A	C	C	A	A	B	X	X	X	D	D	A	D	X	C	A	A
27695	3	D	X	C	B	C	X	C	B	X	B	D	X	B	A	X	A	C	A	D	X	A	X	X	X	C	A	D	A	D	X
28035	4	D	X	B	B	C	B	A	D	A	X	A	A	D	C	X	X	X	A	X	X	A	X	X	X	D	D	C	C	A	X
27991	1	D	X	B	X	X	D	C	A	A	C	X	X	X	X	X	A	D	X	X	X	X	X	X	X	X	X	X	C	B	X
27976	4	D	B	B	B	A	B	A	B	A	D	A	A	X	C	X	A	D	A	D	X	C	X	X	D	A	B	C	C	X	A
27891	1	D	X	B	X	X	X	X	X	X	X	A	X	X	X	X	D	X	X	X	X	A	X	X	X	D	X	X	C	A	X
28150	3	A	B	B	B	C	C	B	B	A	A	A	A	D	A	D	A	B	B	X	X	X	X	X	X	X	X	X	X	X	X
28018	2	B	D	B	C	B	D	C	B	D	A	B	A	C	C	D	B	B	A	C	D	C	C	B	A	B	B	D	C	A	B
28038	3	D	B	B	B	D	B	A	D	A	D	A	C	X	C	X	B	C	A	B	X	B	X	A	X	X	A	C	A	X	X
28337	2	D	B	B	B	X	B	A	X	C	D	X	C	D	A	X	B	D	A	C	X	X	X	D	X	A	A	X	D	B	C
28393	3	A	B	B	B	C	B	A	D	A	D	A	X	D	B	D	A	B	X	C	X	X	X	D	X	D	X	X	C	B	X
28570	1	A	X	B	B	C	B	A	D	A	C	A	A	D	X	X	B	D	X	X	X	X	X	D	X	A	A	D	X	A	X
28438	1	D	B	B	B	A	X	A	D	A	X	A	A	D	X	X	B	X	X	X	X	B	X	X	C	X	X	X	C	A	X
28430	1	B	B	B	B	D	B	A	B	A	D	X	A	D	C	D	A	C	X	C	X	X	X	X	B	A	X	B	X	B	X
28466	4	D	B	B	B	A	B	A	D	A	D	A	A	X	X	D	A	D	A	C	X	X	X	X	C	D	C	D	C	X	A
28431	2	B	B	X	B	C	B	A	D	A	D	D	X	D	X	X	A	B	A	C	D	X	X	D	D	X	X	D	X	X	X
28598	1	D	B	B	B	C	B	A	D	A	D	X	A	D	C	X	A	A	D	C	D	X	X	B	D	X	B	X	X	X	D
28148	1	D	B	B	B	X	D	A	D	D	D	D	A	X	B	D	C	C	A	X	X	A	X	A	C	D	D	C	D	X	C
28294	3	D	B	B	B	C	B	A	D	A	D	A	A	D	A	X	X	D	A	C	D	C	X	X	D	X	B	X	X	A	A
27521	2	D	B	B	B	D	B	A	D	A	D	A	A	D	A	D	B	A	A	C	X	B	X	X	C	D	D	X	C	A	C
28158	1	D	A	B	B	C	B	A	D	A	D	B	A	X	A	X	B	C	A	C	X	X	X	X	D	D	D	X	X	D	X
28524	2	X	B	B	B	B	B	A	D	A	C	X	A	A	X	X	X	A	A	X	X	C	X	B	D	X	X	D	X	A	A
28305	2	D	B	B	B	C	B	A	X	A	D	A	X	D	X	X	A	D	X	C	X	X	X	D	D	D	B	X	C	C	X
28287	4	D	B	B	B	X	B	A	X	A	D	A	A	D	A	X	A	D	A	C	X	A	X	X	D	X	D	X	A	A	A
28544	2	D	B	B	D	C	B	A	B	A	D	A	A	X	A	D	B	X	A	C	X	D	X	X	C	D	A	B	D	A	A
28491	4	D	B	B	B	X	A	A	B	C	D	X	A	D	X	D	B	C	D	C	X	A	X	D	D	D	D	X	A	X	A
28225	4	D	B	B	B	X	A	A	D	A	D	A	A	D	B	X	B	X	A	B	X	A	X	D	C	X	X	X	X	X	X
28205	2	D	B	B	B	C	B	A	X	A	D	X	A	D	X	D	A	D	X	X	X	X	X	D	B	X	A	D	C	B	A
28522	1	D	B	B	B	C	B	A	D	A	A	A	C	D	A	D	A	C	A	C	A	A	X	X	C	D	A	D	C	A	A
28443	1	A	B	B	B	C	D	A	B	A	C	A	X	B	B	D	A	A	A	D	X	B	X	D	C	D	A	D	C	A	A
28567	2	D	B	B	C	X	C	A	B	A	X	X	X	X	A	X	X	C	A	D	X	A	X	X	D	X	X	X	C	A	X
28408	3	A	B	B	B	C	B	A	D	A	D	X	A	D	C	X	A	C	X	C	X	C	X	D	C	A	B	D	X	A	D
28312	1	A	B	B	B	C	B	A	B	A	D	A	X	X	B	D	D	D	A	X	X	A	X	D	C	X	X	X	X	B	X
28345	1	D	B	B	B	C	B	X	D	X	D	X	D	D	B	X	A	A	A	C	X	A	X	X	D	D	X	D	C	A	X
28405	4	D	B	B	A	A	A	A	D	A	D	X	A	D	X	X	A	D	X	X	X	B	X	D	X	X	A	X	C	A	X
28232	4	A	B	B	B	D	B	A	D	A	D	X	A	D	C	X	D	C	A	C	D	A	X	X	B	D	B	D	A	X	X
28330	2	D	B	B	A	C	B	A	D	C	D	A	A	D	X	D	B	C	A	X	X	B	X	D	C	D	B	D	C	A	X
28234	3	D	B	B	A	C	B	A	D	A	D	A	A	D	A	D	B	C	A	C	D	B	B	D	C	D	B	D	C	A	A
28516	4	A	B	B	B	C	D	A	D	C	D	A	B	D	A	X	B	A	A	X	C	C	X	D	D	A	A	C	D	B	A
28176	2	X	B	B	B	D	B	A	D	C	D	X	A	X	X	X	B	C	A	C	B	A	X	D	X	A	X	X	C	A	X
28506	4	A	B	X	X	X	A	A	B	C	D	A	X	X	X	X	A	D	X	D	D	A	D	C	X	D	D	A	A	B	X
28459	2	D	B	B	B	C	X	A	D	A	D	X	D	D	B	D	A	X	A	X	X	B	X	D	X	D	X	D	C	B	A
28303	1	X	B	B	B	C	B	A	D	A	D	A	A	D	X	X	C	C	A	B	D	A	X	D	D	X	D	D	C	B	D
28411	2	D	B	B	B	C	X	A	D	A	D	X	A	D	X	D	B	D	A	X	D	X	X	X	X	D	X	D	X	A	D
28357	4	X	B	B	X	C	B	A	X	A	D	A	A	D	B	D	A	B	A	X	X	A	B	D	C	D	A	C	C	A	X
28224	3	D	X	B	B	A	B	A	D	A	D	A	A	A	B	X	A	C	A	C	X	A	X	D	X	X	D	X	C	A	X
28223	1	D	B	B	B	C	B	A	X	A	D	X	A	D	X	X	A	A	A	C	X	B	X	D	X	X	A	X	A	A	A
28170	1	D	X	B	B	X	B	A	X	A	D	A	A	D	A	D	X	D	X	X	X	X	X	D	X	D	X	D	C	A	A
28295	1	A	B	B	B	C	B	A	D	A	D	A	C	D	X	D	A	C	A	C	C	A	C	D	D	X	A	D	X	A	A
28183	1	A	B	B	B	C	B	A	B	A	D	X	C	D	X	X	X	C	A	C	X	A	X	D	C	X	X	B	D	A	A
28549	1	D	B	B	B	C	B	A	D	A	D	X	A	B	C	X	A	D	A	C	X	B	X	D	C	D	B	D	C	B	A
28510	3	D	A	B	B	D	B	B	X	A	A	C	A	D	X	D	A	B	X	X	C	X	X	X	X	X	X	X	X	B	X
28320	1	D	C	B	B	D	A	B	A	C	A	X	A	X	A	A	X	C	X	D	X	C	X	X	X	B	C	X	X	X	X
28539	1	X	X	B	X	C	B	A	X	C	D	C	B	X	X	X	X	X	D	B	X	A	X	X	B	X	X	X	C	X	X
28588	2	D	D	B	D	D	B	C	D	C	D	B	A	D	B	D	A	D	B	A	X	X	X	X	C	D	A	D	C	A	A
28256	3	X	X	C	X	C	X	A	X	X	D	X	X	X	X	X	X	X	A	X	X	X	X	X	X	D	X	D	X	B	X
28169	2	A	B	B	B	X	B	A	D	A	D	B	A	D	X	D	B	D	X	C	A	X	X	D	D	D	X	D	X	A	A
28482	4	X	B	X	X	X	X	C	X	X	D	X	X	X	X	X	X	X	A	X	X	X	X	X	X	X	X	X	C	X	X
28371	4	D	X	B	B	B	X	A	B	A	C	A	X	X	A	X	A	X	A	X	X	B	X	X	B	A	X	X	A	X	C
28369	4	D	X	B	B	D	X	C	B	A	A	A	X	X	A	X	B	C	A	X	X	A	X	A	B	D	A	C	A	B	C
28414	1	D	B	B	B	X	B	A	D	A	D	X	C	X	A	D	C	C	A	C	X	A	X	D	B	A	B	X	A	A	A
28265	3	D	B	B	B	B	B	A	A	A	D	D	A	D	A	D	A	D	A	A	X	X	X	D	D	D	B	D	C	A	A
28515	2	D	B	B	B	C	B	A	D	A	D	A	C	D	A	D	A	D	A	B	X	A	X	D	D	D	B	C	C	A	A
28485	3	X	B	B	B	C	B	A	D	A	D	X	A	D	A	A	A	D	A	C	D	X	X	D	X	D	B	D	X	B	X
28208	1	D	B	B	B	C	B	A	D	A	D	A	A	D	A	D	A	D	D	C	D	B	B	D	C	D	B	D	C	A	A
28347	3	D	B	B	B	D	C	A	B	X	X	X	X	B	C	X	X	X	A	X	X	B	X	X	X	X	X	X	D	B	A
28254	4	D	X	B	X	D	X	B	A	X	C	A	X	A	X	X	X	C	A	X	X	C	X	X	B	D	X	D	C	X	X
27728	3	D	B	B	C	C	C	A	B	A	A	A	B	D	D	C	A	C	A	A	D	A	C	A	B	D	B	B	C	A	B
28252	3	D	B	B	A	B	B	A	D	B	C	D	A	A	A	D	A	A	A	B	X	B	B	A	B	D	B	D	B	A	C
28197	2	D	B	B	B	D	A	C	X	C	C	A	D	D	A	X	A	C	A	C	X	D	X	B	X	D	B	X	C	B	X
28517	3	D	B	B	X	D	B	A	B	A	C	A	X	X	X	X	A	A	X	X	X	A	X	X	B	D	X	X	X	X	X
28198	1	A	B	B	C	D	X	C	B	X	D	B	X	X	X	B	X	B	A	X	X	C	X	X	B	B	B	B	A	A	X
28362	3	D	X	B	B	D	B	A	X	A	X	A	A	X	B	X	A	A	X	C	X	A	X	X	X	X	X	X	B	A	A
28370	3	D	B	B	D	C	B	A	X	A	D	X	D	X	A	B	A	C	A	D	C	A	X	A	C	D	B	C	C	X	B
28335	1	D	B	B	B	C	B	A	B	A	C	A	A	D	C	D	A	X	A	C	D	B	B	D	D	D	B	D	C	B	A
28258	4	D	B	B	B	C	B	A	D	A	D	X	X	D	C	X	X	C	D	C	X	B	X	X	X	X	X	B	D	D	X
28328	1	D	B	B	B	C	B	A	D	A	D	B	A	D	A	D	A	C	A	C	X	A	X	X	X	A	C	D	C	A	X
28433	1	D	X	B	B	C	A	A	D	A	D	A	A	D	A	C	B	D	A	C	X	C	X	X	X	D	A	X	C	A	X
28533	2	X	B	B	B	C	A	A	D	A	D	C	A	X	D	X	D	B	A	C	X	A	D	B	D	A	A	X	B	A	A
28423	2	D	X	B	A	C	A	A	B	A	D	A	A	A	D	C	C	C	A	X	X	X	X	C	C	A	X	B	X	A	X
28299	2	D	B	B	B	D	B	A	D	C	D	B	A	D	C	X	A	A	D	C	X	X	X	X	D	X	D	X	X	X	X
28608	3	D	B	B	B	D	B	A	B	A	X	X	A	X	A	D	A	C	A	X	X	X	X	D	D	X	X	D	X	A	X
28503	3	A	B	B	B	D	A	A	X	A	X	B	A	A	A	X	X	C	A	B	X	A	X	C	D	X	B	C	C	A	A
28324	2	D	B	B	B	C	B	A	D	A	D	A	A	D	C	D	B	C	A	B	D	A	X	A	B	D	B	X	A	B	X
27635	4	D	B	B	B	D	B	A	B	A	D	A	A	B	B	B	B	C	A	C	C	B	X	D	X	A	B	B	C	A	C
28231	3	D	B	B	A	C	B	A	D	A	D	A	D	X	A	D	A	D	X	B	X	X	X	X	X	A	X	D	C	X	X
28462	1	D	X	B	X	X	X	X	B	A	A	A	X	X	A	D	A	B	X	D	X	A	X	X	X	X	X	X	D	A	X
28210	2	D	B	B	B	D	B	A	B	A	D	A	A	X	A	X	A	A	A	C	X	A	X	D	B	D	D	D	C	A	A
28284	3	A	B	B	B	C	X	A	B	X	A	X	D	B	X	X	A	B	D	C	D	A	X	D	D	X	A	B	A	A	A
